,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,remote_ratio,company_size,company_location_iso_a3,employee_residence_iso_a3,gdp_company_location,gdp_employee_residence,same_country,ai_or_ml_job
1891,2021,2,FT,Data Analyst,54000,EUR,63831,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1892,2021,0,FT,Data Engineer,55000,EUR,65013,50,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1893,2021,2,FT,Machine Learning Engineer,80000,EUR,94564,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1894,2021,0,FT,Data Science Consultant,65000,EUR,76833,100,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1895,2021,2,FT,Data Analytics Engineer,67000,EUR,79197,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1896,2021,0,FT,Data Science Consultant,54000,EUR,63831,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1897,2021,3,FT,Director of Data Science,110000,EUR,130026,50,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1898,2022,2,FT,Principal Data Scientist,148000,EUR,167981,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1899,2022,2,FT,Principal Data Scientist,148000,EUR,167981,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1900,2021,0,FT,Data Analyst,36000,EUR,42554,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1901,2020,1,FT,Cyber Security Analyst,65000,EUR,74130,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1902,2021,1,FT,Security Engineer,69000,EUR,81562,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1903,2020,1,FT,Data Engineering Manager,51999,EUR,59303,100,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1904,2021,1,FT,Information Security Officer,40200,EUR,47518,50,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1905,2021,3,FT,Director of Data Science,110000,EUR,130026,50,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1906,2021,0,FT,Data Science Consultant,54000,EUR,63831,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1907,2021,2,FT,Data Analytics Engineer,67000,EUR,79197,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1908,2021,0,FT,Data Science Consultant,65000,EUR,76833,100,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1909,2021,2,FT,Machine Learning Engineer,80000,EUR,94564,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1910,2021,0,FT,Cybersecurity Analyst,50400,EUR,59575,50,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1911,2020,0,PT,ML Engineer,14000,EUR,15966,100,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1912,2021,0,PT,Penetration Tester,50000,EUR,59102,100,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1913,2021,1,FT,Information Security Architect,72000,EUR,85108,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1914,2021,0,FT,IT Infrastructure Engineer,44000,EUR,52010,50,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1915,2020,0,FT,DevOps Engineer,55000,EUR,62726,50,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1916,2021,2,FT,Principal Cloud Architect,110000,EUR,130026,50,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1917,2021,1,FT,Cloud Engineer,60000,EUR,70923,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1918,2021,2,FT,Cloud DevOps Systems Engineer,93000,EUR,109931,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1919,2020,2,FT,DevOps Engineer,65000,EUR,74130,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1920,2021,2,FT,DevOps Engineer,80000,EUR,94564,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1921,2021,2,FT,Azure DevOps Engineer,70000,EUR,82744,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1922,2021,0,FT,DevOps Engineer,54000,EUR,63831,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1923,2021,0,FT,DevOps Engineer,52000,EUR,61467,50,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1924,2020,0,FT,Network Deployment Engineer,44000,EUR,50180,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1925,2021,2,FT,Cloud DevOps Systems Engineer,70000,EUR,82744,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1926,2020,0,FT,DevOps Engineer,58000,EUR,66147,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1927,2020,0,FT,Cloud DevOps Engineer,55000,EUR,62726,50,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1928,2021,2,FT,Site Reliability Engineer,80000,EUR,94564,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1929,2021,0,FT,DevOps Engineer,50000,EUR,59102,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1930,2021,2,FT,Site Reliability Engineer,96000,EUR,113477,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1931,2021,2,FT,IT Infrastructure Engineer,96000,EUR,113477,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1932,2021,1,FT,DevOps Engineer,48000,EUR,56738,50,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1933,2021,2,FT,DevOps Engineer,85000,EUR,100474,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1934,2021,1,FT,UX Researcher,50000,EUR,59102,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1935,2021,3,FT,Director of Engineering,75000,EUR,88654,100,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1936,2020,2,FT,Software Engineer,75000,EUR,85535,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1937,2021,1,FL,Information Security Officer,65000,EUR,76833,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1938,2021,0,FT,Data Engineer,55000,EUR,65013,50,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1939,2020,2,FT,Lead DevOps Engineer,75000,EUR,85535,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1940,2021,1,FT,DevOps Developer,57000,EUR,67377,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1941,2020,2,FT,Information Security Specialist,100000,EUR,114047,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1942,2020,2,FT,Information Security Architect,110000,EUR,125452,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1943,2020,0,FT,Penetration Tester,56000,EUR,63866,50,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1944,2020,2,FT,Concierge Security Engineer,115000,EUR,131154,100,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1945,2021,1,FT,Cyber Security Analyst,51000,EUR,60284,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1946,2021,1,FT,Cyber Security Specialist,62000,EUR,73287,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1947,2020,1,FT,Information Security Manager,120000,EUR,136856,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1948,2021,1,FT,Security Engineer,70000,EUR,82744,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1949,2021,2,FT,Cyber Threat Intelligence Analyst,80000,EUR,94564,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1950,2021,1,FT,Security Engineer,100000,EUR,118205,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1951,2021,0,FT,Ethical Hacker,45000,EUR,53192,50,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1952,2020,2,FT,Principal Data Scientist,130000,EUR,148261,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1953,2021,2,FT,Principal Data Scientist,147000,EUR,173762,100,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1954,2020,0,FT,Data Scientist,55000,EUR,62726,50,0,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1955,2021,1,FT,Data Scientist,75000,EUR,88654,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1956,2021,1,FT,Data Scientist,76760,EUR,90734,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1957,2021,0,FT,Machine Learning Engineer,21000,EUR,24823,50,1,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1958,2021,2,FT,Data Analyst,54000,EUR,63831,50,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,1.0
1959,2020,2,FT,Backend Software Engineer,76000,EUR,86676,100,2,DEU,DEU,49370.910498232144,49370.910498232144,1.0,0.0
1960,2021,1,FT,Data Scientist,52000,EUR,61467,50,1,AUT,DEU,47587.42819193017,49370.910498232144,0.0,1.0
1961,2021,1,FT,Data Scientist,52000,EUR,61467,50,1,AUT,DEU,47587.42819193017,49370.910498232144,0.0,1.0
1962,2021,1,FT,BI Data Analyst,11000000,HUF,36259,50,2,USA,HUN,56823.436824068805,27165.182276241278,0.0,1.0
1963,2021,1,FT,BI Data Analyst,11000000,HUF,36259,50,2,USA,HUN,56823.436824068805,27165.182276241278,0.0,1.0
1964,2021,2,FT,DevSecOps Engineer,14400000,HUF,47467,100,2,HUN,HUN,27165.182276241278,27165.182276241278,1.0,0.0
1965,2021,1,FT,IT Security Engineer,10320000,HUF,34018,50,1,HUN,HUN,27165.182276241278,27165.182276241278,1.0,0.0
1966,2021,1,FT,IT Security Engineer,10320000,HUF,34018,50,1,HUN,HUN,27165.182276241278,27165.182276241278,1.0,0.0
1967,2021,2,FT,DevSecOps Engineer,14400000,HUF,47467,100,2,HUN,HUN,27165.182276241278,27165.182276241278,1.0,0.0
1968,2020,0,FT,Infrastructure Specialist,4800000,HUF,15593,50,2,HUN,HUN,27165.182276241278,27165.182276241278,1.0,0.0
1969,2020,1,FT,Data Scientist,11000000,HUF,35735,50,2,HUN,HUN,27165.182276241278,27165.182276241278,1.0,1.0
1970,2021,2,FT,Data Analyst,80000,USD,80000,100,0,USA,BGR,56823.436824068805,20150.64401796238,0.0,1.0
1971,2021,2,FT,Data Analyst,80000,USD,80000,100,0,USA,BGR,56823.436824068805,20150.64401796238,0.0,1.0
1972,2021,0,FT,Cyber Security Engineer,150000,EUR,177308,100,2,GBR,BGR,43044.983613571414,20150.64401796238,0.0,0.0
1973,2021,0,FT,Cyber Security Engineer,150000,EUR,177308,100,2,GBR,BGR,43044.983613571414,20150.64401796238,0.0,0.0
1974,2021,1,FT,DevOps Engineer,26556,EUR,31390,100,0,BGR,BGR,20150.64401796238,20150.64401796238,1.0,0.0
1975,2021,1,FT,DevOps Engineer,26556,EUR,31390,100,0,BGR,BGR,20150.64401796238,20150.64401796238,1.0,0.0
1976,2020,3,FT,Product Manager,102000,USD,102000,100,0,IRL,BGR,64257.32303992216,20150.64401796238,0.0,0.0
1977,2021,2,FT,DevOps Engineer,41000,USD,41000,100,2,AUT,BGR,47587.42819193017,20150.64401796238,0.0,0.0
1978,2021,2,FT,DevOps Engineer,41000,USD,41000,100,2,AUT,BGR,47587.42819193017,20150.64401796238,0.0,0.0
1979,2021,2,FT,DevOps Engineer,41000,USD,41000,100,2,AUT,BGR,47587.42819193017,20150.64401796238,0.0,0.0
1980,2021,2,FT,DevOps Engineer,41000,USD,41000,100,2,AUT,BGR,47587.42819193017,20150.64401796238,0.0,0.0
1981,2021,0,PT,AI Scientist,12000,USD,12000,100,1,USA,PAK,56823.436824068805,4822.255314351537,0.0,1.0
1982,2021,1,FL,Machine Learning Scientist,12000,USD,12000,50,1,PAK,PAK,4822.255314351537,4822.255314351537,1.0,1.0
1983,2021,1,FL,Machine Learning Scientist,12000,USD,12000,50,1,PAK,PAK,4822.255314351537,4822.255314351537,1.0,1.0
1984,2022,2,CT,Frontend Developer,128000,USD,128000,100,0,USA,SVK,56823.436824068805,30996.19910944688,0.0,0.0
1985,2021,2,FT,Cloud DevOps Engineer,40000,USD,40000,100,2,SVK,SVK,30996.19910944688,30996.19910944688,1.0,0.0
1986,2021,2,FT,Cloud DevOps Engineer,40000,USD,40000,100,2,SVK,SVK,30996.19910944688,30996.19910944688,1.0,0.0
1987,2022,1,FT,Data Entry,18000,USD,18000,100,0,USA,ZWE,56823.436824068805,2052.142529520284,0.0,1.0
1988,2021,1,FT,Applied Machine Learning Scientist,38400,USD,38400,100,1,USA,VNM,56823.436824068805,6186.553573125703,0.0,1.0
1989,2021,2,FT,Data Analytics Engineer,50000,USD,50000,100,1,GBR,VNM,43044.983613571414,6186.553573125703,0.0,1.0
1990,2021,2,FT,Data Analytics Engineer,50000,USD,50000,100,1,GBR,VNM,43044.983613571414,6186.553573125703,0.0,1.0
1991,2021,2,FT,Golang Software Engineer,100000,USD,100000,100,1,USA,KOR,56823.436824068805,37689.5475044508,0.0,0.0
1992,2020,1,FT,Data Scientist,45760,USD,45760,100,0,USA,PHL,56823.436824068805,7691.638039398299,0.0,1.0
1993,2021,2,FT,Lead DevOps Engineer,1512000,PHP,30661,100,2,PHL,PHL,7691.638039398299,7691.638039398299,1.0,0.0
1994,2021,2,FT,Lead DevOps Engineer,1512000,PHP,30661,100,2,PHL,PHL,7691.638039398299,7691.638039398299,1.0,0.0
1995,2021,2,FT,Lead UX Designer,540000,PHP,10950,50,1,PHL,PHL,7691.638039398299,7691.638039398299,1.0,0.0
1996,2020,2,FT,DevOps Engineer,1356000,PHP,27334,100,2,AUS,PHL,51178.49790290832,7691.638039398299,0.0,0.0
1997,2020,2,CT,DevOps Engineer,70000,USD,70000,100,1,USA,ARG,56823.436824068805,19854.02169127502,0.0,0.0
1998,2021,2,CT,Technical Product Manager,120000,USD,120000,100,1,USA,ARG,56823.436824068805,19854.02169127502,0.0,0.0
1999,2021,2,FT,Product Manager,44000,USD,44000,100,0,USA,ARG,56823.436824068805,19854.02169127502,0.0,0.0
2000,2021,1,FT,Front End Engineer,36000,USD,36000,100,0,ISR,ARG,35784.40007393033,19854.02169127502,0.0,0.0
2001,2021,2,FT,Chief Information Security Officer,90000,USD,90000,50,2,ARG,ARG,19854.02169127502,19854.02169127502,1.0,0.0
2002,2020,2,FT,Security Engineering Manager,27000,USD,27000,50,1,ARG,ARG,19854.02169127502,19854.02169127502,1.0,0.0
2003,2021,2,FT,Chief Information Security Officer,90000,USD,90000,50,2,ARG,ARG,19854.02169127502,19854.02169127502,1.0,0.0
2004,2020,2,FT,Chief Information Security Officer,35000,USD,35000,100,2,ARG,ARG,19854.02169127502,19854.02169127502,1.0,0.0
2005,2020,2,FT,Site Reliability Engineer,51600,EUR,58848,100,0,USA,SRB,56823.436824068805,14315.800368554515,0.0,0.0
2006,2021,1,FT,Data Scientist,21600,EUR,25532,100,0,DEU,SRB,49370.910498232144,14315.800368554515,0.0,1.0
2007,2021,1,FT,Data Scientist,21600,EUR,25532,100,0,DEU,SRB,49370.910498232144,14315.800368554515,0.0,1.0
2008,2021,1,FT,DevOps Engineer,19200,EUR,22695,100,2,CHE,SRB,60257.618011382045,14315.800368554515,0.0,0.0
2009,2021,1,FT,DevOps Engineer,19200,EUR,22695,100,2,CHE,SRB,60257.618011382045,14315.800368554515,0.0,0.0
2010,2020,1,CT,Cloud Engineer,72000,USD,72000,100,1,USA,SLV,56823.436824068805,8877.171476201192,0.0,0.0
2014,2020,2,FL,Computer Vision Engineer,60000,USD,60000,100,0,USA,RUS,56823.436824068805,26325.49777562197,0.0,0.0
2015,2021,2,FT,DevOps Engineer,3000000,RUB,40716,100,1,RUS,RUS,26325.49777562197,26325.49777562197,1.0,0.0
2016,2021,3,FT,Head of Data,230000,USD,230000,50,2,RUS,RUS,26325.49777562197,26325.49777562197,1.0,1.0
2017,2021,3,FT,Head of Data,230000,USD,230000,50,2,RUS,RUS,26325.49777562197,26325.49777562197,1.0,1.0
2018,2021,2,FT,DevOps Engineer,3000000,RUB,40716,100,1,RUS,RUS,26325.49777562197,26325.49777562197,1.0,0.0
2019,2021,3,FT,IT Manager,4440000,RUB,60260,0,2,RUS,RUS,26325.49777562197,26325.49777562197,1.0,0.0
2020,2020,0,FT,Business Analyst,7200,EUR,8211,100,0,RUS,RUS,26325.49777562197,26325.49777562197,1.0,0.0
2021,2020,1,FT,Lead Data Engineer,56000,USD,56000,100,1,USA,PRT,56823.436824068805,27408.977930191333,0.0,1.0
2022,2020,2,FT,Software Engineer,136800,USD,136800,100,1,USA,PRT,56823.436824068805,27408.977930191333,0.0,0.0
2023,2021,2,FT,DevOps Engineer,80000,EUR,94564,100,2,NLD,PRT,50969.52428658616,27408.977930191333,0.0,0.0
2024,2021,2,FT,DevOps Engineer,80000,EUR,94564,100,2,NLD,PRT,50969.52428658616,27408.977930191333,0.0,0.0
2025,2020,2,PT,Information Security Manager,45000,EUR,51321,100,1,NLD,PRT,50969.52428658616,27408.977930191333,0.0,0.0
2026,2021,2,FT,DevOps Engineer,71000,EUR,83926,100,2,ESP,PRT,34519.27185415612,27408.977930191333,0.0,0.0
2027,2021,2,FT,DevOps Engineer,71000,EUR,83926,100,2,ESP,PRT,34519.27185415612,27408.977930191333,0.0,0.0
2028,2021,1,FT,DevOps Architect,25000,EUR,29551,50,1,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2029,2021,1,FT,Cloud DevOps Engineer,35000,EUR,41372,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2030,2021,1,FT,Cloud Architect,40000,EUR,47282,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2031,2021,2,FT,Automation Engineer,67000,EUR,79197,100,0,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2032,2021,1,FT,Cloud Engineer,53000,EUR,62649,100,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2033,2021,1,FT,DevOps Engineer,37000,EUR,43736,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2034,2021,2,FT,Application Security Engineer,75000,USD,75000,50,1,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2035,2021,2,FT,Security Engineer,50000,EUR,59102,100,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2036,2021,2,FT,Information Security Manager,50500,EUR,59693,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2037,2021,2,FT,Research Scientist,51400,EUR,60757,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2038,2022,0,FT,ML Engineer,20000,EUR,22700,100,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,1.0
2039,2022,0,FT,ML Engineer,20000,EUR,22700,100,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,1.0
2040,2021,2,FT,Information Security Manager,50500,EUR,59693,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2041,2020,1,FT,Full Stack Software Engineer,30000,EUR,34214,0,0,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2042,2021,2,FT,Research Scientist,51400,EUR,60757,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2043,2021,1,FT,Cloud Engineer,53000,EUR,62649,100,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2044,2021,1,FT,DevOps Engineer,37000,EUR,43736,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2045,2021,1,FT,DevOps Architect,25000,EUR,29551,50,1,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2046,2021,1,FT,Cloud DevOps Engineer,35000,EUR,41372,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2047,2021,1,FT,Cloud Architect,40000,EUR,47282,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2048,2021,2,FT,Automation Engineer,67000,EUR,79197,100,0,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2049,2021,2,FT,Application Security Engineer,75000,USD,75000,50,1,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2050,2021,2,FT,Security Engineer,50000,EUR,59102,100,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2051,2020,2,FT,Security Engineer,47620,EUR,54309,50,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2052,2020,2,FT,Lead Application Security Engineer,55000,EUR,62726,100,2,PRT,PRT,27408.977930191333,27408.977930191333,1.0,0.0
2053,2021,2,CT,Cloud DevOps Engineer,180000,EUR,212770,100,2,DEU,PRT,49370.910498232144,27408.977930191333,0.0,0.0
2054,2021,1,FT,Cyber Security Analyst,55000,EUR,65013,100,0,DEU,PRT,49370.910498232144,27408.977930191333,0.0,0.0
2055,2021,1,FT,Backend Software Engineer,60000,EUR,70923,100,1,DEU,PRT,49370.910498232144,27408.977930191333,0.0,0.0
2056,2021,1,FT,Cyber Security Analyst,55000,EUR,65013,100,0,DEU,PRT,49370.910498232144,27408.977930191333,0.0,0.0
2057,2021,2,CT,Cloud DevOps Engineer,180000,EUR,212770,100,2,DEU,PRT,49370.910498232144,27408.977930191333,0.0,0.0
2058,2021,2,FT,Backend Software Engineer,60000,USD,60000,100,2,USA,UGA,56823.436824068805,2146.3161918240085,0.0,0.0
2059,2021,1,FT,Content Writer,80000,USD,80000,100,1,USA,MOZ,56823.436824068805,1317.4677254275334,0.0,0.0
2060,2020,1,FT,Site Reliability Engineer,72000,USD,72000,100,1,USA,ECU,56823.436824068805,11196.4258847862,0.0,0.0
2061,2020,1,FT,Customer Service Representative,73500,USD,73500,100,1,USA,BRN,56823.436824068805,76038.17012441586,0.0,0.0
2062,2020,0,FT,Customer Service Representative,54700,USD,54700,100,1,USA,GHA,56823.436824068805,4392.739412661649,0.0,0.0
2063,2020,2,FT,Marketing Designer,130500,USD,130500,100,1,USA,POL,56823.436824068805,27341.528358687792,0.0,0.0
2064,2020,2,FT,Big Data Engineer,100000,EUR,114047,100,0,GBR,POL,43044.983613571414,27341.528358687792,0.0,1.0
2065,2021,2,CT,DevOps Engineer,250000,PLN,64718,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2066,2021,2,FT,Site Reliability Engineer,51000,USD,51000,100,0,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2067,2021,2,CT,DevOps Consultant,260000,PLN,67307,50,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2068,2021,2,CT,DevOps Engineer,288000,PLN,74555,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2069,2021,1,CT,DevOps Engineer,185000,PLN,47891,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2070,2021,2,FT,Detection Engineer,81000,USD,81000,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2071,2021,1,FT,Machine Learning Engineer,180000,PLN,46597,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,1.0
2072,2021,1,FT,Data Engineer,110000,PLN,28476,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,1.0
2073,2021,2,FT,Penetration Tester,264000,PLN,68342,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2074,2021,1,FT,Data Engineer,110000,PLN,28476,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,1.0
2075,2021,2,CT,DevOps Engineer,250000,PLN,64718,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2076,2021,2,FT,Site Reliability Engineer,51000,USD,51000,100,0,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2077,2021,2,CT,DevOps Consultant,260000,PLN,67307,50,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2078,2021,2,CT,DevOps Engineer,288000,PLN,74555,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2079,2021,1,CT,DevOps Engineer,185000,PLN,47891,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2080,2020,0,FT,DevOps Engineer,75000,PLN,19254,100,1,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2081,2020,0,CT,DevOps Engineer,75000,PLN,19254,100,1,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2082,2021,0,FT,Software Development Engineer in Test,15000,USD,15000,0,1,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2083,2021,2,FT,Detection Engineer,81000,USD,81000,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2084,2020,2,FT,Penetration Tester,198000,PLN,50831,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,0.0
2085,2021,1,FT,Machine Learning Engineer,180000,PLN,46597,100,2,POL,POL,27341.528358687792,27341.528358687792,1.0,1.0
2086,2020,2,FT,Partner Development Manager,136820,USD,136820,100,1,USA,NLD,56823.436824068805,50969.52428658616,0.0,0.0
2087,2020,2,FT,Software Engineer,136800,USD,136800,100,1,USA,NLD,56823.436824068805,50969.52428658616,0.0,0.0
2088,2021,2,FT,Site Reliability Engineer,85000,EUR,100474,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2089,2021,2,FT,DevOps Engineer,95000,EUR,112295,50,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2090,2021,1,FT,Lead DevOps Engineer,42600,EUR,50355,50,1,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2091,2021,1,FT,DevOps Engineer,49896,EUR,58979,100,0,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2092,2021,1,FT,Cloud Operations Engineer,66000,EUR,78015,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2093,2021,2,FT,DevOps Engineer,55000,EUR,65013,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2094,2021,1,FT,Cloud Engineer,37000,EUR,43736,50,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2095,2021,0,FT,DevOps Engineer,40000,EUR,47282,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2096,2021,2,FT,Ethical Hacker,49000,EUR,57920,50,0,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2097,2021,2,FT,Cyber Security Specialist,51000,EUR,60284,50,1,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2098,2021,2,FT,Cyber Security Specialist,75000,EUR,88654,50,0,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2099,2021,1,FT,Security Engineer,140000,EUR,165488,50,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2100,2021,1,FT,Chief Information Security Officer,40000,USD,40000,50,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2101,2021,0,FT,Cyber Security Analyst,75000,EUR,88654,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
2102,2021,1,FT,Data Engineer,38400,EUR,45391,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,1.0
2103,2021,1,PT,Data Engineer,59000,EUR,69741,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,1.0
2104,2021,2,FT,Cyber Security Architect,110000,EUR,130026,100,2,NLD,NLD,50969.52428658616,50969.52428658616,1.0,0.0
