,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1040,2021,SE,FT,Lead Product Designer,50000,USD,50000,IN,100,IN,S
1041,2020,SE,FT,DevOps Engineer,128000,USD,128000,US,100,US,L
1042,2020,EN,FT,Automation Engineer,70000,USD,70000,US,100,US,L
1043,2021,MI,FT,Big Data Engineer,60000,USD,60000,ES,50,RO,M
1044,2021,SE,FT,Cloud DevOps Systems Engineer,1200000,CZK,55330,CZ,50,CZ,L
1045,2021,MI,FT,Cloud Operations Engineer,61000,EUR,72105,IE,100,IE,M
1046,2021,MI,FT,Cyber Security Engineer,97350,USD,97350,US,100,US,L
1047,2020,SE,FT,Information Security Manager,150000,CAD,111883,CA,100,US,L
1048,2021,EN,FT,SOC Analyst,68500,USD,68500,US,50,US,M
1049,2021,SE,FT,IT Manager,900000,INR,12171,IN,0,IN,L
1050,2021,EN,FT,Designer,6600,USD,6600,BN,0,BN,S
1051,2021,MI,FT,Full Stack Software Engineer,32200,EUR,38062,AT,50,AT,S
1052,2021,EN,FT,Python Developer,12000,EUR,14184,RO,0,RO,M
1053,2020,SE,FT,Information Security Analyst,94000,USD,94000,US,50,US,L
1054,2020,SE,FT,Software Development Manager,101000,EUR,115187,IE,50,IE,M
1055,2021,EN,FT,Network and Security Engineer,10600,USD,10600,US,100,US,M
1056,2021,EN,FT,Cyber Security Engineer,93000,USD,93000,US,100,US,L
1057,2021,MI,FT,Data Engineer,100000,USD,100000,US,100,US,L
1058,2021,EN,FT,Machine Learning Developer,100000,USD,100000,IQ,50,IQ,S
1059,2021,MI,FT,DevOps Team Lead,37000,EUR,43736,HR,100,HR,L
1060,2021,SE,FT,Information Security Analyst,130000,USD,130000,US,100,US,L
1061,2021,SE,FT,Machine Learning Engineer,70000,EUR,82744,BE,50,BE,M
1062,2020,MI,FT,Frontend Developer,200000,INR,2698,IN,100,IN,L
1063,2021,EN,FT,Cloud Security Engineer,47000,EUR,55556,IE,100,IE,M
1064,2021,EX,FT,DevOps Manager,160000,CAD,127620,CA,100,CA,M
1065,2020,SE,FT,Cloud Security Engineer,65000,EUR,74130,ES,50,US,L
1066,2020,MI,FT,Data Engineering Manager,51999,EUR,59303,DE,100,DE,S
1067,2020,MI,FT,Azure Cloud Engineer,125000,USD,125000,US,100,US,L
1068,2021,MI,FT,Research Scientist,53000,EUR,62649,FR,50,FR,M
1069,2021,EN,FT,Cyber Security Analyst,79000,USD,79000,US,100,US,L
1070,2021,MI,FT,Cloud Security Engineer,100000,USD,100000,KG,50,RU,L
1071,2021,SE,FT,DevOps Engineer,145000,USD,145000,US,100,US,L
1072,2020,SE,FT,Cyber Security Specialist,129998,USD,129998,US,100,US,M
1073,2021,SE,FT,Cybersecurity Training Specialist,130000,USD,130000,US,100,US,M
1074,2021,MI,FT,Data Architect,150000,USD,150000,US,100,US,L
1075,2021,MI,FT,Data Architect,170000,USD,170000,US,100,US,L
1076,2021,MI,FT,Data Engineer,60000,GBP,82528,GB,100,GB,L
1077,2021,EN,FT,Cyber Security Analyst,75000,USD,75000,US,100,US,M
1078,2021,SE,FT,Principal Site Reliability Engineer,144658,USD,144658,US,100,US,M
1079,2021,SE,FT,Product Security Engineer,85000,EUR,100474,ES,100,ES,L
1080,2021,MI,FT,Cyber Threat Intelligence Analyst,75000,USD,75000,US,100,US,L
1081,2021,MI,FT,Information Security Officer,40200,EUR,47518,DE,50,DE,S
1082,2021,SE,FT,Threat Intelligence Analyst,155000,USD,155000,US,100,US,S
1083,2021,EN,FT,BI Data Analyst,55000,USD,55000,US,50,US,S
1084,2021,MI,FT,Digital Marketing Manager,4272,USD,4272,PK,100,PK,L
1085,2021,MI,FT,Information Security Analyst,93600,USD,93600,US,100,US,L
1086,2021,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L
1087,2021,MI,FT,Cloud Platform Engineer,50000,GBP,68773,GB,100,GB,L
1088,2021,EN,FT,Cyber Security Analyst,100000,USD,100000,KE,100,KE,M
1089,2021,SE,FT,Cyber Security Architect,205000,USD,205000,US,100,US,L
1090,2021,EX,FT,Director of Data Science,110000,EUR,130026,DE,50,DE,M
1091,2020,EN,FT,Big Data Engineer,70000,USD,70000,US,100,US,L
1092,2021,SE,FT,Manager of DevOps & Engineering Infrastructure,75000,USD,75000,IN,50,IN,L
1093,2021,SE,FT,Ansible Automation Engineer,260000,CAD,207382,CA,100,CA,L
1094,2021,EN,FT,DevOps Engineer,5000,USD,5000,IN,100,IN,L
1095,2020,EN,FT,Cybersecurity Analyst,96000,USD,96000,US,50,US,L
1096,2021,EN,FT,Data Science Consultant,54000,EUR,63831,DE,50,DE,L
1097,2021,SE,FT,Golang Software Engineer,100000,USD,100000,KR,100,US,M
1098,2021,EN,FT,Cybersecurity Analyst,50000,USD,50000,US,100,US,L
1099,2021,EN,FT,SOC Analyst,72000,USD,72000,US,100,US,L
1100,2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M
1101,2021,EN,FT,Machine Learning Engineer,125000,USD,125000,US,100,US,S
1102,2021,EX,FT,Head of Data,230000,USD,230000,RU,50,RU,L
1103,2020,SE,FT,Data Scientist,60000,EUR,68428,GR,100,US,L
1104,2021,MI,CT,Salesforce Developer,60000,USD,60000,IN,100,GB,S
1105,2021,SE,FT,DevSecOps Engineer,480000,ILS,148629,IL,50,IL,M
1106,2021,SE,FT,Data Engineering Manager,153000,USD,153000,US,100,US,L
1107,2020,MI,FT,Data Science Consultant,103000,USD,103000,US,100,US,L
1108,2021,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M
1109,2021,MI,FT,Data Scientist,95000,CAD,75774,CA,100,CA,L
1110,2021,EN,FT,Data Scientist,13400,USD,13400,UA,100,UA,L
1111,2021,SE,FT,Manager Data Science,144000,USD,144000,US,100,US,L
1112,2021,SE,FT,Data Science Engineer,159500,CAD,127221,CA,50,CA,L
1113,2020,MI,FT,Data Engineer,65000,EUR,74130,AT,50,AT,L
1114,2020,MI,FT,Data Analyst,41000,EUR,46759,FR,50,FR,L
1115,2021,MI,FT,Cloud Platform Engineer,135000,USD,135000,US,100,US,L
1116,2020,SE,FT,DevOps Engineer,49998,EUR,57021,SI,100,SI,M
1117,2021,MI,FT,Cyber Security Engineer,45000,GBP,61896,GB,100,GB,L
1118,2021,MI,FT,DevOps Engineer,141500,USD,141500,US,50,US,L
1119,2020,SE,FT,DevOps Consultant,191000,USD,191000,US,100,US,L
1120,2021,MI,FT,Cloud Security Engineer,1000000,INR,13523,IN,50,IN,L
1121,2021,EN,FT,Cyber Security Engineer,150000,EUR,177308,BG,100,GB,L
1122,2021,EN,FT,Penetration Tester,35000,GBP,48141,GB,100,GB,M
1123,2021,MI,FT,Cybersecurity Analyst,85000,USD,85000,US,100,US,S
1124,2021,SE,FT,Information Security Architect,140000,USD,140000,US,100,US,L
1125,2021,SE,FT,Information Security Specialist,92000,USD,92000,US,100,US,L
1126,2021,MI,FT,Data Engineer,90000,USD,90000,US,100,US,L
1127,2021,SE,FT,Site Reliability Engineer,140000,USD,140000,US,100,US,L
1128,2020,MI,FT,DevSecOps Engineer,103000,USD,103000,US,50,US,L
1129,2021,MI,FT,Data Scientist,50000,USD,50000,NG,100,NG,L
1130,2021,EN,FT,Data Analyst,60000,USD,60000,US,100,US,S
1131,2021,EN,FT,Data Analyst,90000,USD,90000,US,100,US,S
1132,2021,MI,FT,Client Platform Engineer,165000,USD,165000,US,100,US,L
1133,2021,SE,FT,Lead DevOps Engineer,185000,USD,185000,US,100,US,M
1134,2021,SE,FT,Information Security Manager,50500,EUR,59693,PT,50,PT,L
1135,2020,SE,FT,Incident Response Manager,180000,USD,180000,US,50,US,L
1136,2021,MI,FT,Software Developer,850000,NOK,98873,NO,100,NO,M
1137,2021,MI,FT,Cloud DevOps Engineer,127000,USD,127000,US,100,US,M
1138,2021,MI,FT,Cloud Engineer,36000,USD,36000,AM,50,AM,M
1139,2021,MI,PT,3D Computer Vision Researcher,400000,INR,5409,IN,50,IN,M
1140,2021,EX,FT,Product Owner,200000,USD,200000,AU,50,AU,L
1141,2021,EN,FT,Cloud DevOps Engineer,3000,EUR,3546,FR,100,CH,L
1142,2020,MI,FT,Cybersecurity Analyst,83500,CHF,88981,CH,100,CH,L
1143,2021,EX,FT,Director of Data Science,130000,EUR,153667,IT,100,PL,L
1144,2021,MI,FT,Machine Learning Engineer,40000,EUR,47282,ES,100,ES,S
1145,2021,MI,FT,Applied Data Scientist,68000,CAD,54238,GB,50,CA,L
1146,2021,MI,CT,ML Engineer,270000,USD,270000,US,100,US,L
1147,2021,SE,FT,Cyber Security Engineer,216000,USD,216000,US,100,US,L
1148,2021,MI,FT,Data Engineer,110000,PLN,28476,PL,100,PL,L
1149,2021,SE,FT,Automation Engineer,30000,USD,30000,IN,100,US,S
1150,2021,SE,FT,DevOps Engineer,160000,USD,160000,US,50,US,S
1151,2020,MI,FT,IT Security Analyst,90000,USD,90000,US,100,US,M
1152,2021,SE,FT,Cloud DevOps Systems Engineer,150000,USD,150000,US,50,US,M
1153,2021,EN,FT,Penetration Tester,70000,USD,70000,US,50,US,S
1154,2021,SE,FT,Cyber Security Analyst,95000,USD,95000,US,100,CA,L
1155,2021,MI,FT,Data Analytics Engineer,110000,USD,110000,US,100,US,L
1156,2021,EN,FT,Financial Analyst,8400,USD,8400,CR,50,PA,M
1157,2021,MI,FT,UI Designer,60000,USD,60000,CA,50,CA,M
1158,2021,MI,FT,QA Automation Engineer,42000,EUR,49646,FR,50,FR,M
1159,2021,SE,FT,Security Engineer,130000,USD,130000,US,100,US,M
1160,2021,SE,FT,Lead Security Engineer,150000,USD,150000,US,100,US,M
1161,2020,EN,FT,Machine Learning Engineer,250000,USD,250000,US,50,US,L
1162,2021,EN,FT,Research Scientist,60000,GBP,82528,GB,50,GB,L
1163,2020,EN,FT,Copywriter,48000,USD,48000,CH,100,DE,S
1164,2021,SE,FT,Client Platform Engineer,55000,EUR,65013,ES,100,ES,L
1165,2021,SE,FT,Site Reliability Engineer,105000,CAD,83750,CA,100,CA,L
1166,2021,SE,FT,Cybersecurity Engineer,175000,USD,175000,US,100,US,L
1167,2021,MI,FT,Cyber Security Engineer,220000,USD,220000,US,50,US,M
1168,2021,EN,FT,Data Analyst,50000,EUR,59102,FR,50,FR,M
1169,2020,EN,FT,AI Scientist,20000,EUR,22809,IE,100,IE,L
1170,2020,SE,FT,Platform Engineer,168000,USD,168000,US,100,US,L
1171,2021,SE,FT,Incident Response Analyst,120000,USD,120000,US,100,US,L
1172,2020,MI,FT,Platform Engineering Manager,48500,EUR,55313,BE,50,BE,M
1173,2021,EN,FT,Cyber Security Analyst,75000,EUR,88654,NL,100,NL,L
1174,2021,EN,FT,Information Security Analyst,75000,USD,75000,US,50,US,L
1175,2021,MI,FT,Cyber Security Analyst,96000,USD,96000,US,50,US,L
1176,2021,EN,FT,Cyber Security Analyst,26100,GBP,35899,GB,50,GB,L
1177,2021,EN,FT,Cybersecurity Analyst,75000,USD,75000,US,100,US,L
1178,2020,EN,FT,Data Analyst,10000,USD,10000,NG,100,NG,S
1179,2021,SE,FT,Data Analyst,80000,USD,80000,BG,100,US,S
1180,2020,SE,FT,Software Development Engineer,100000,USD,100000,IL,50,IL,L
1181,2021,EN,FT,Information Security Analyst,65000,USD,65000,US,100,US,L
1182,2021,MI,FT,Data Engineer,140000,USD,140000,US,100,US,L
1183,2020,EN,FT,Machine Learning Engineer,138000,USD,138000,US,100,US,S
1184,2020,EN,FT,Cybersecurity Engineer,80000,USD,80000,US,50,US,L
1185,2021,SE,FT,Technical Writer,2075000,INR,28061,IN,100,IN,L
1186,2021,EX,FT,Head of Security,340000,AUD,255170,AU,50,AU,L
1187,2021,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
1188,2021,SE,FT,Lead Data Analyst,170000,USD,170000,US,100,US,L
1189,2021,SE,FT,Data Analytics Engineer,67000,EUR,79197,DE,100,DE,L
1190,2021,SE,FT,Principal Product Designer,150000,USD,150000,US,50,US,L
1191,2020,MI,FT,Full Stack Software Engineer,10000,USD,10000,IN,100,IN,L
1192,2020,EN,FT,Site Reliability Engineer,95000,USD,95000,US,100,US,L
1193,2020,EN,FT,DevOps Engineer,20000,USD,20000,HR,50,HR,L
1194,2021,MI,FT,Cyber Security Engineer,72000,USD,72000,US,50,US,M
1195,2021,SE,FT,DevSecOps Engineer,130000,CAD,103691,CA,100,CA,L
1196,2021,EN,FT,DevOps Engineer,102000,USD,102000,US,100,US,L
1197,2021,EN,FT,DevOps Engineer,83005,CHF,90783,CH,50,CH,L
1198,2021,MI,FT,IT Security Engineer,169000,USD,169000,US,50,US,L
1199,2020,MI,FT,Data Scientist,45760,USD,45760,PH,100,US,S
1200,2020,MI,FT,Cloud Engineer,100000,USD,100000,US,100,US,L
1201,2021,MI,FT,Information Security Manager,162000,AUD,121581,AU,100,AU,L
1202,2021,SE,FT,Data Scientist,45000,EUR,53192,FR,50,FR,L
1203,2021,MI,FT,BI Data Analyst,100000,USD,100000,US,100,US,M
1204,2020,MI,FT,Full Stack Software Engineer,30000,EUR,34214,PT,0,PT,S
1205,2021,EN,FT,Software Engineer,2000,USD,2000,CY,100,AF,M
1206,2021,SE,FT,Principal Product Designer,60000,EUR,70923,CH,100,ES,L
1207,2021,EN,FT,DevOps Engineer,37000,GBP,50892,GB,100,GB,L
1208,2021,EX,FT,BI Data Analyst,150000,USD,150000,IN,100,US,L
1209,2021,EX,FT,Head of Data,235000,USD,235000,US,100,US,L
1210,2021,SE,FT,DevOps Engineer,92867,USD,92867,US,50,US,L
1211,2021,EN,FT,Information Security Engineer,85000,USD,85000,US,100,US,L
1212,2021,MI,FT,IT Security Engineer,90000,USD,90000,US,50,US,L
1213,2021,MI,FT,Cyber Security Analyst,55000,EUR,65013,PT,100,DE,S
1214,2020,MI,FT,Cyber Security Analyst,60000,EUR,68428,IE,50,IE,L
1215,2021,MI,FT,Security Analyst,97000,USD,97000,US,100,US,L
1216,2020,EX,FT,Data Engineering Manager,70000,EUR,79833,ES,50,ES,L
1217,2021,SE,FT,DevOps Engineer,3000000,RUB,40716,RU,100,RU,M
1218,2020,MI,FT,Penetration Tester,432000,DKK,66091,DK,50,DK,L
1219,2021,SE,FT,Marketing Data Analyst,75000,EUR,88654,GR,100,DK,L
1220,2021,EN,FT,Data Science Consultant,65000,EUR,76833,DE,100,DE,S
1221,2021,EN,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,L
1222,2021,MI,FT,Product Designer,125000,USD,125000,CA,100,US,L
1223,2021,EN,FT,DevOps Engineer,35000,EUR,41372,FR,100,FR,S
1224,2021,EN,FT,DevSecOps Engineer,77750,USD,77750,US,100,US,L
1225,2021,SE,FT,Cyber Security Specialist,95000,CAD,75774,CA,100,CA,S
1226,2021,SE,FT,Cloud Security Engineer,170000,USD,170000,US,100,US,L
1227,2021,SE,FT,Cyber Security Analyst,80000,USD,80000,IN,50,RS,L
1228,2021,EN,FT,Data Engineer,2250000,INR,30428,IN,100,IN,L
1229,2021,SE,FT,Machine Learning Engineer,80000,EUR,94564,DE,50,DE,L
1230,2021,SE,FT,Director of Data Engineering,82500,GBP,113476,GB,100,GB,M
1231,2021,SE,FT,Lead Data Engineer,75000,GBP,103160,GB,100,GB,S
1232,2021,EN,FT,Platform Engineer,27000,GBP,37137,GB,100,GB,M
1233,2021,EN,FT,Cloud Engineer,55000,GBP,75650,GB,100,GB,L
1234,2020,SE,FT,Security Engineer,148000,USD,148000,US,50,US,M
1235,2020,MI,FT,Security Engineer,135000,USD,135000,US,100,US,M
1236,2021,EN,FT,Cybersecurity Analyst,50400,EUR,59575,DE,50,DE,M
1237,2021,EX,FT,Chief Information Security Officer,375000,USD,375000,US,100,US,L
1238,2021,MI,FT,Penetration Tester,80000,CAD,63810,CA,100,CA,L
1239,2021,EN,FT,Cyber Threat Intelligence Analyst,77000,USD,77000,US,100,US,L
1240,2021,SE,FT,Incident Response Analyst,65000,GBP,89405,GB,100,GB,L
1241,2021,EN,FT,Cyber Security Analyst,63700,USD,63700,US,100,US,L
1242,2020,SE,FT,Staff Application Security Engineer,180000,USD,180000,US,100,US,L
1243,2021,EN,FT,DevOps Engineer,350000,INR,4733,IN,100,IN,L
1244,2021,SE,FT,Data Engineer,115000,USD,115000,US,100,US,S
1245,2021,MI,FT,Site Reliability Engineer,210000,USD,210000,US,50,US,L
1246,2020,SE,FT,Cyber Security Analyst,134000,USD,134000,US,100,US,L
1247,2021,MI,FT,SOC Analyst,80000,CAD,63810,CA,100,CA,L
1248,2021,SE,FT,Cyber Security Analyst,48000,EUR,56738,SI,50,SI,M
1249,2020,MI,FT,Information Systems Security Engineer,200000,USD,200000,US,100,US,L
1250,2020,SE,FL,Site Reliability Engineer,55000,EUR,62726,FR,50,FR,L
1251,2021,SE,FL,Cloud DevOps Engineer,100000,EUR,118205,IT,100,IT,M
1252,2021,EN,FT,DevOps Engineer,80000,AUD,60040,AU,50,AU,S
1253,2020,MI,FT,Cyber Security Engineer,175000,USD,175000,US,50,US,L
1254,2021,MI,FT,Cyber Security Analyst,119000,USD,119000,US,100,AU,L
1255,2021,MI,FT,Product Designer,40000,EUR,47282,NL,100,NL,M
1256,2021,SE,FT,DevOps Manager,165000,USD,165000,US,100,US,L
1257,2021,MI,FT,SOC Analyst,75000,USD,75000,US,100,US,M
1258,2021,SE,FT,Information Security Engineer,320000,USD,320000,US,100,US,L
1259,2020,MI,FT,Offensive Security Engineer,180000,USD,180000,US,50,US,M
1260,2021,SE,FT,Cyber Security Analyst,85000,USD,85000,US,50,US,L
1261,2021,MI,FT,Data Analyst,37456,GBP,51519,GB,50,GB,L
1262,2021,MI,FT,Research Scientist,235000,CAD,187442,CA,100,CA,L
1263,2021,SE,FT,Principal DevOps Engineer,151500,USD,151500,US,100,GB,L
1264,2021,SE,FT,Site Reliability Engineer,97000,EUR,114659,IE,100,IE,L
1265,2021,MI,FT,DevOps Engineer,100000,USD,100000,US,100,US,S
1266,2021,SE,FT,Site Reliability Engineer,115000,USD,115000,US,50,US,L
1267,2020,SE,FT,SOC Analyst,85000,CAD,63400,CA,100,CA,S
1268,2021,SE,FT,Information Security Manager,180000,USD,180000,US,100,US,L
1269,2020,SE,FT,Principal Security Engineer,175000,USD,175000,US,100,US,L
1270,2021,EN,FT,Ethical Hacker,119000,USD,119000,US,100,US,L
1271,2021,EX,FT,Chief Information Security Officer,300000,CAD,239287,CA,50,CA,S
1272,2020,MI,FT,Cyber Threat Analyst,72000,USD,72000,US,100,US,L
1273,2020,MI,FT,Cyber Security Architect,102000,USD,102000,US,50,US,L
1274,2021,EN,FT,Penetration Tester,98000,USD,98000,US,50,US,L
1275,2020,MI,FT,Cyber Security Analyst,87500,USD,87500,US,100,US,L
1276,2020,SE,FT,Security Engineering Manager,27000,USD,27000,AR,50,AR,M
1277,2020,MI,FT,Security Engineer,120000,AUD,82648,AU,50,AU,L
1278,2020,MI,FT,Security Engineer,80000,USD,80000,US,100,US,M
1279,2021,EX,FT,IAM Engineer,240000,USD,240000,US,50,US,L
1280,2021,SE,FT,Information Security Officer,124000,USD,124000,US,50,US,L
1281,2021,EN,FT,Cyber Security Specialist,45100,USD,45100,US,50,US,L
1282,2021,MI,FT,Penetration Testing Engineer,127000,USD,127000,US,100,US,L
1283,2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,L
1284,2021,MI,FT,BI Data Analyst,11000000,HUF,36259,HU,50,US,L
1285,2020,MI,FT,Data Engineer,88000,GBP,112872,GB,50,GB,L
1286,2020,MI,FT,Data Engineer,106000,USD,106000,US,100,US,L
1287,2021,SE,FT,Cloud Architect,200000,USD,200000,US,50,US,M
1288,2020,MI,FT,DevOps Engineer,100000,USD,100000,US,100,US,L
1289,2021,MI,FT,Site Reliability Engineer,125000,USD,125000,US,100,US,L
1290,2020,EX,FT,Security Engineering Manager,600000,USD,600000,US,50,US,L
1291,2021,MI,FT,Penetration Tester,120000,USD,120000,US,100,US,M
1292,2021,MI,FT,Cyber Security Analyst,85000,USD,85000,US,100,US,L
1293,2021,EX,FT,Chief Information Security Officer,130000,USD,130000,US,100,US,L
1294,2020,MI,FT,Information Security Manager,70000,EUR,79833,IE,50,IE,L
1295,2020,SE,FT,Information Security Manager,150000,USD,150000,US,50,US,L
1296,2021,MI,FT,Cyber Security Specialist,50000,GBP,68773,GB,50,GB,L
1297,2021,SE,FT,Cybersecurity Analyst,48000,GBP,66022,GB,100,US,L
1298,2020,EN,FT,Cyber Security Engineer,75000,USD,75000,US,100,US,L
1299,2021,MI,FT,Chief Information Security Officer,44000,GBP,60520,GB,100,GB,L
1300,2020,SE,FT,Cyber Security Engineer,135000,USD,135000,US,50,US,L
1301,2021,MI,FT,Cyber Security Analyst,145000,USD,145000,US,50,US,L
1302,2021,MI,FT,Cybersecurity Analyst,92000,USD,92000,US,100,US,L
1303,2021,MI,FT,IT Security Engineer,10320000,HUF,34018,HU,50,HU,M
1304,2021,SE,FT,Principal Cloud Security Engineer,130000,USD,130000,US,100,US,L
1305,2021,EN,FT,Cybersecurity Analyst,70000,USD,70000,US,100,US,L
1306,2021,EN,FT,SOC Analyst,36200,GBP,49792,GB,100,GB,M
1307,2021,EN,FT,Cyber Threat Analyst,20000,EUR,23641,GR,100,US,L
1308,2021,MI,FT,Information Security Manager,100000,USD,100000,US,50,US,M
1309,2021,MI,FT,Cyber Security Engineer,130000,USD,130000,US,50,US,L
1310,2021,MI,FT,Cyber Security Analyst,150000,USD,150000,US,50,US,M
1311,2021,MI,FT,Infrastructure Security Engineer,120000,USD,120000,US,50,US,L
1312,2020,EN,FT,Cyber Security Analyst,80000,USD,80000,US,50,US,L
1313,2021,SE,FT,Information Security Manager,123000,USD,123000,US,100,US,L
1314,2021,EN,FT,Data Scientist,2200000,INR,29751,IN,50,IN,L
1315,2021,MI,FT,Cloud Data Engineer,120000,SGD,89294,SG,50,SG,L
1316,2020,MI,FT,Data Scientist,60000,GBP,76958,GB,100,GB,S
1317,2021,MI,FT,Financial Data Analyst,450000,USD,450000,US,100,US,L
1318,2021,EN,FT,Computer Vision Software Engineer,70000,USD,70000,US,100,US,M
1319,2021,MI,FT,Computer Vision Software Engineer,81000,EUR,95746,DE,100,US,S
1320,2020,EN,PT,ML Engineer,14000,EUR,15966,DE,100,DE,S
1321,2021,MI,FT,Infrastructure Engineer,132000,USD,132000,US,100,US,L
1322,2020,MI,FT,Ansible Automation Engineer,95000,USD,95000,US,50,US,S
1323,2020,SE,FT,Principal DevOps Engineer,130000,USD,130000,US,100,US,S
1324,2021,SE,FT,DevOps Architect,90000,GBP,123792,AU,100,GB,M
1325,2021,MI,FT,Cloud Engineer,115000,USD,115000,US,100,US,L
1326,2021,MI,FT,Principal DevOps Engineer,145000,USD,145000,US,100,US,L
1327,2021,EN,FT,DevOps Engineer,288000,ZAR,19477,ZA,100,ZA,M
1328,2021,EN,FT,DevOps Engineer,480000,SEK,55916,SE,50,SE,S
1329,2021,MI,FT,Cloud Security Engineer,110000,USD,110000,US,50,DE,L
1330,2021,EN,FT,Cloud DevOps Engineer,85000,USD,85000,US,50,US,L
1331,2021,MI,FT,DevOps Engineer,22800,USD,22800,MY,100,MY,S
1332,2021,EN,FT,Penetration Tester,42000,EUR,49646,LU,50,LU,S
1333,2021,SE,FT,Cloud Security Engineer,120000,CAD,95715,CA,50,UM,L
1334,2021,SE,FT,Chief Information Security Officer,90000,USD,90000,AR,50,AR,L
1335,2021,EN,PT,Penetration Tester,50000,EUR,59102,DE,100,DE,S
1336,2021,MI,FT,Penetration Tester,110000,CHF,120308,CH,100,CH,L
1337,2021,SE,FT,Penetration Tester,195000,USD,195000,US,100,US,L
1338,2020,SE,FT,Network and Security Engineer,240000,USD,240000,CA,100,US,L
1339,2021,EN,FT,IT Security Analyst,62000,USD,62000,US,50,US,L
1340,2021,SE,FT,Cyber Security Specialist,41500,GBP,57082,GB,100,GB,L
1341,2020,MI,FT,Cyber Security Analyst,93000,USD,93000,US,50,US,L
1342,2020,SE,FT,Network and Security Engineer,90000,USD,90000,US,50,US,L
1343,2021,EX,FT,Information Security Manager,172500,USD,172500,US,100,US,M
1344,2021,MI,FT,Cyber Security Analyst,90000,USD,90000,US,100,US,L
1345,2021,SE,FT,Product Security Engineer,120000,USD,120000,US,100,US,L
1346,2020,SE,FT,Information Security Manager,141000,USD,141000,US,100,US,L
1347,2020,SE,FT,Application Security Engineer,130000,USD,130000,US,100,US,L
1348,2021,SE,FT,Cybersecurity Engineer,125000,USD,125000,US,100,US,L
1349,2021,EN,FT,Penetration Tester,78000,USD,78000,US,100,US,L
1350,2021,MI,FT,Incident Response Analyst,145000,USD,145000,US,100,US,L
1351,2021,MI,FT,Information Security Analyst,120000,USD,120000,US,100,US,L
1352,2020,MI,FT,Information Security Manager,105000,USD,105000,US,100,US,L
1353,2020,EN,FT,Network Security Engineer,65000,USD,65000,US,50,US,L
1354,2021,MI,FT,Information Security Analyst,100000,CAD,79762,CA,100,CA,L
1355,2021,EX,FT,Chief Information Security Officer,104000,USD,104000,US,100,US,L
1356,2021,MI,FT,Cyber Security Analyst,648000,ZAR,43824,ZA,100,ZA,L
1357,2021,EX,FT,Head of Security,187000,USD,187000,US,100,US,L
1358,2021,SE,FT,Information Security Manager,140000,CAD,111667,CA,50,CA,M
1359,2021,EN,FT,Information Security Officer,28800,EUR,34043,BE,50,BE,L
1360,2021,SE,FT,Information Security Manager,150000,USD,150000,US,100,US,M
1361,2021,MI,FT,Information Security Architect,72000,EUR,85108,DE,100,DE,L
1362,2021,MI,FT,Chief Information Security Officer,40000,USD,40000,NL,50,NL,L
1363,2020,MI,FT,Cyber Security Analyst,120000,USD,120000,US,100,US,L
1364,2020,EX,FT,Lead Security Engineer,180000,USD,180000,US,100,US,L
1365,2021,EX,FT,Information Security Officer,142000,USD,142000,US,50,US,L
1366,2021,EX,FT,Head of Security,200000,USD,200000,US,100,US,L
1367,2021,MI,FT,Cybersecurity Engineer,76500,USD,76500,US,100,US,L
1368,2021,MI,FT,SOC Analyst,120000,USD,120000,US,100,US,L
1369,2021,SE,FT,Information Security Specialist,85000,CAD,67798,CA,50,CA,L
1370,2020,SE,FT,Lead Information Security Engineer,130000,USD,130000,US,100,US,L
1371,2020,MI,FT,Lead Information Security Engineer,80000,USD,80000,US,50,US,L
1372,2021,EN,FT,Cybersecurity Engineer,75000,USD,75000,US,100,US,L
1373,2020,MI,FT,Information Security Specialist,72000,USD,72000,US,100,US,L
1374,2021,MI,FT,Information Security Engineer,80000,USD,80000,US,100,US,M
1375,2021,SE,FT,Information Security Manager,100000,USD,100000,US,100,US,L
1376,2020,SE,FT,Information Security Manager,55000,GBP,70545,GB,100,GB,S
1377,2021,MI,FT,Cyber Security Engineer,98000,USD,98000,US,100,US,L
1378,2021,SE,FT,Chief Information Security Officer,240000,USD,240000,US,100,US,S
1379,2020,MI,FT,Security Engineer,192000,USD,192000,US,100,US,L
1380,2021,MI,FT,Information Security Engineer,119000,USD,119000,US,100,US,L
1381,2021,SE,FT,Product Security Engineer,150000,USD,150000,US,100,US,L
1382,2021,EN,FT,Security Analyst,100300,USD,100300,US,100,US,L
1383,2021,SE,FT,Security Engineer,150000,CAD,119643,CA,100,CA,M
1384,2020,MI,FT,Information Security Analyst,40000,GBP,51305,GB,100,DK,L
1385,2020,EN,FT,Cyber Security Analyst,80000,USD,80000,US,100,US,M
1386,2020,SE,FT,Cybersecurity Engineer,272000,USD,272000,US,100,US,L
1387,2021,EN,FT,Security Analyst,60008,USD,60008,US,50,US,L
1388,2020,EN,FT,Cyber Security Analyst,66000,USD,66000,US,50,US,L
1389,2021,SE,FT,Cyber Security Architect,141000,USD,141000,US,50,US,L
